Event ID;Event Type;Event Status;Location; Specific Location;Consequences;RAM Potential;RAM Actual;Task / Activity;Risk Area;Event/Consequence: Consequence;Event: Consequences;Event: Human Factors;Event: Potential Severity - People;Event: Potential Severity - Asset;Event: Potential Severity - Community;Event: Potential Severity - Environmental
1272372;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;3C;;Other;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;3. Moderate Damage;0. No Effect;0. No Effect
1272376;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Manual handling, tool use;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;;;;
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Environment;;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;;;;
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;;;Other;Exposure to workplace health hazards;Observation;;;;;;
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Environment;;;Other;Exposure to workplace health hazards;Observation;;;;;;
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;;;Walking, ascending, descending;Exposure to workplace health hazards;Observation;;;;;;
1272383;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Environment;;;Walking, ascending, descending;Exposure to workplace health hazards;Observation;;;;;;
1272392;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Walking, ascending, descending;Non-process safety related leaks, spills, fires or explosions;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1272392;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Non-process safety related leaks, spills, fires or explosions;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1272401;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1272401;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Other;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1275955;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1279799;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1282540;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Confined space;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1282540;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1284502;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1285876;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1287821;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1293718;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Marine transport, operations and diving;Security related;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1293752;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Cleaning, housekeeping;Security related;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1299184;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Equipment or process related;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1299560;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Air transport operations (including drones, excluding airport refueling & business travel);Air transport;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1299560;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Other;Air transport;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1299588;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;;;;Marine transport, operations and diving;;Observation;;;0. No Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1299630;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Equipment or process related;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1301033;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Hot work;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1303103;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1303103;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1305535;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Environment;2C;;Maintenance, inspection, testing;Non-process safety related leaks, spills, fires or explosions;Observation;;;0. No Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1308686;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Cleaning, housekeeping;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1308686;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Cleaning, housekeeping;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1310201;Near Miss;Pending Approval;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Material transfer, fueling, loading, unloading;Dropped or fallen objects;Near Miss;;;0. No Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1311787;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1311787;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1315927;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Cleaning, housekeeping;Slips and trips;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1317426;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Hot work;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1317426;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Hot work;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1326392;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Equipment or process related;Exposure to electricity;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1326392;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Equipment or process related;Exposure to electricity;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1326409;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Equipment or process related;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1326430;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1329244;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Working at height;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1329244;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Cleaning, housekeeping;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1329244;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Minor cuts, abrasions, burns or punctures;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1339371;Incident;Pending Approval;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;1D;1;Hot work;Minor cuts, abrasions, burns or punctures;Incident;;;1. Slight Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1340131;Incident;Pending Approval;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;1D;1;Lifting and hoisting;Dropped or fallen objects;Incident;;;0. No Injury or Health Effect;1. Slight Damage;0. No Effect;0. No Effect
1344555;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1344555;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Slips and trips;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1344558;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1344561;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Marine transport, operations and diving;Maritime and water related;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1344561;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Marine transport, operations and diving;Maritime and water related;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1344583;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1344583;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1344588;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Maritime and water related;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1349077;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1349077;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1349095;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1349101;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Electrical work;Exposure to electricity;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364265;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Confined space;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364265;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Hot work;Falls from height (people);Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364287;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Cleaning, housekeeping;Exposure to electricity;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1364287;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Cleaning, housekeeping;Exposure to electricity;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1364295;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Confined space;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364315;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364315;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Equipment or process related;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1364322;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Walking, ascending, descending;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1365693;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Confined space;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1365693;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;;;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1368151;Observation;Closed;UPD/Z/OB - Bijupira & Salema Operations- Fluminese;;Asset Damage;2C;;Maintenance, inspection, testing;Exposure to workplace health hazards;Observation;;;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
